working_capacity_0,working_capacity_1,working_capacity_2,working_capacity_3,fish_production_capacity_0,fish_production_capacity_1,crop_production_capacity_0,crop_production_capacity_1,crop_production_capacity_2,meat_production_capacity_0,meat_production_capacity_1,biodiversity_0,biodiversity_1,abiotic_resources_0,abiotic_resources_1,water_production_capacity_(drinking_water_&_irrigation_water)_0,water_production_capacity_(drinking_water_&_irrigation_water)_1,water_production_capacity_(drinking_water_&_irrigation_water)_2,Year,Company Name,target
3,63,87.0,858.0,8,669.0,4,91.0,496.0,1,11.0,1,592.0,9.0,589.0,3,45.0,949.0,2013,DAIWA HOUSE INDUSTRY COMPANY LIMITED,-3.07%
3,54,51.0,235.0,8,104.0,4,67.0,833.0,1,9.0,1,475.0,8.0,238.0,7,76.0,571.0,2013,CENTRAL PATTANA PUBLIC COMPANY LIMITED,
3,43,50.0,631.0,8,386.0,4,45.0,154.0,1,3.0,1,479.0,28.0,570.0,1,81.0,537.0,2013,SUN HUNG KAI PROPERTIES LIMITED,-1.67%
2,71,86.0,612.0,6,428.0,3,61.0,851.0,84,468.0,1,173.0,4.0,428.0,2,4.0,553.0,2013,MITSUBISHI ESTATE CO LIMITED,-3.09%
1,58,95.0,522.0,3,707.0,2,9.0,817.0,49,38.0,668,418.64977022698787,3.0,878.0,8,53.0,858.0,2013,GREAT EAGLE HOLDINGS LIMITED,-5.26%
1,59,81.0,30.0,3,737.0,2,10.0,721.0,49,228.0,673,418.64977022698787,4.0,447.0,6,97.0,127.0,2013,SINO LAND CO LIMITED,-4.52%
1,37,77.0,614.0,3,247.0,1,81.0,119.0,42,259.0,582,418.64977022698787,5.0,175.0,5,44.0,865.0,2013,HANG LUNG GROUP LIMITED,-1.88%
1,37,73.0,716.0,3,240.0,1,81.0,197.0,42,290.0,582,418.64977022698787,4.0,858.0,74,363.0,333.03157793395593,2013,HANG LUNG PROPERTIES LIMITED,-1.86%
1,22,47.0,33.0,2,875.0,1,63.0,179.0,38,182.0,524,418.64977022698787,14.0,340.0,9,50.0,142.0,2013,MORGUARD CORP,-11.39%
1,22,37.0,639.0,2,803.0,1,62.0,654.0,38,124.0,510,418.64977022698787,251.0,357.94894756277694,67,38.0,333.03157793395593,2013,LANGHAM HOSPITALITY INVESTMENTS LTD,-35.29%
1,14,51.0,652.0,2,743.0,1,49.0,566.0,34,802.0,488,418.64977022698787,6.0,685.0,61,196.0,333.03157793395593,2013,SHUI ON LAND LIMITED,-3.75%
90,56,322.0,445.7999546896239,2,111.0,1,17.0,43.0,27,296.0,382,418.64977022698787,14.0,53.0,47,999.0,333.03157793395593,2013,LASSILA & TIKANOJA PUBLIC LIMITED COMPANY,-16.38%
70,56,349.0,445.7999546896239,1,691.0,83,326.0,437.0365710630131,19,78.0,314,418.64977022698787,3.0,492.0,33,541.0,333.03157793395593,2013,ABM INDUSTRIES INCORPORATED,-6.05%
70,22,750.0,445.7999546896239,1,722.0,77,682.0,437.0365710630131,17,529.0,322,418.64977022698787,5.0,217.0,30,814.0,333.03157793395593,2013,CBRE GROUP INCORPORATED,-1.02%
63,7,939.0,445.7999546896239,1,580.0,80,856.0,437.0365710630131,18,664.0,275,418.64977022698787,7.0,420.0,2,11.0,762.0,2013,KERRY PROPERTIES LIMITED,-1.09%
50,58,517.0,445.7999546896239,1,205.0,67,433.0,437.0365710630131,15,756.0,220,418.64977022698787,1.0,255.0,37,331.0,333.03157793395593,2013,MITIE GROUP PLC,-2.62%
49,96,452.0,445.7999546896239,1,129.0,51,403.0,437.0365710630131,11,201.0,207,418.64977022698787,33.0,906.0,46,768.0,333.03157793395593,2013,CITY DEVELOPMENTS LIMITED,-0.97%
50,10,833.0,445.7999546896239,1,264.0,66,798.0,437.0365710630131,15,456.0,232,418.64977022698787,2.0,472.0,33,908.0,333.03157793395593,2013,"NOMURA REAL ESTATE HOLDINGS,INC ",-1.18%
48,99,66.0,445.7999546896239,1,128.0,65,74.0,437.0365710630131,15,230.0,206,418.64977022698787,365.0,357.94894756277694,32,217.0,333.03157793395593,2013,SWISS PRIME SITE,-1.93%
36,32,674.0,445.7999546896239,922,400.9971119806223,48,675.0,437.0365710630131,11,321.0,169,418.64977022698787,17.0,458.0,10,94.0,914.0,2013,FIRST CAPITAL REALTY INCORPORATED,-2.69%
45,42,40.0,445.7999546896239,1,69.0,59,742.0,437.0365710630131,13,942.0,192,418.64977022698787,1.0,627.0,24,516.0,333.03157793395593,2013,HYSAN DEVELOPMENT COMPANY LIMITED,-1.63%
29,71,974.0,445.7999546896239,752,400.9971119806223,29,766.0,437.0365710630131,6,554.0,142,418.64977022698787,3.0,239.0,11,519.0,333.03157793395593,2013,JONES LANG LASALLE INCORPORATED,-0.86%
26,85,466.0,445.7999546896239,620,400.9971119806223,35,721.0,437.0365710630131,8,337.0,113,418.64977022698787,275.0,357.94894756277694,18,477.0,333.03157793395593,2013,TOMRA SYSTEMS AS,-2.74%
26,78,623.0,445.7999546896239,663,400.9971119806223,35,691.0,437.0365710630131,8,281.0,121,418.64977022698787,1.0,51.0,22,298.0,333.03157793395593,2013,TOKYO TATEMONO CO. LTD,-0.98%
22,31,419.0,445.7999546896239,517,400.9971119806223,29,497.0,437.0365710630131,6,900.0,94,418.64977022698787,440.0,357.94894756277694,50,753.0,333.03157793395593,2013,CASTELLUM AB,-1.11%
21,15,44.0,445.7999546896239,495,400.9971119806223,28,12.0,437.0365710630131,6,529.0,91,418.64977022698787,525.0,357.94894756277694,18,835.0,333.03157793395593,2013,ALLREAL HOLDING AG,-1.04%
15,0,514.0,445.7999546896239,346,400.9971119806223,19,923.0,437.0365710630131,4,660.0,63,418.64977022698787,149.0,357.94894756277694,8,206.0,333.03157793395593,2013,MOBIMO HOLDING AG,-2.01%
12,78,158.0,445.7999546896239,304,400.9971119806223,17,38.0,437.0365710630131,3,981.0,56,418.64977022698787,312.0,357.94894756277694,7,0.0,333.03157793395593,2013,RPS GROUP PLC,-1.62%
12,36,636.0,445.7999546896239,285,400.9971119806223,16,455.0,437.0365710630131,3,855.0,52,418.64977022698787,65.0,357.94894756277694,6,779.0,333.03157793395593,2013,CAPITAL & COUNTIES PROPERTIES PLC,-3.84%
11,27,896.0,445.7999546896239,258,400.9971119806223,14,714.0,437.0365710630131,3,433.0,47,418.64977022698787,647.0,357.94894756277694,56,203.0,333.03157793395593,2013,CEBU HOLDINGS INCORPORATED,-7.78%
11,43,770.0,445.7999546896239,265,400.9971119806223,15,117.0,437.0365710630131,3,536.0,48,418.64977022698787,231.0,357.94894756277694,22,266.0,333.03157793395593,2013,WIHLBORG FASTIGHETER AB,-1.06%
9,64,745.0,445.7999546896239,224,400.9971119806223,11,983.0,437.0365710630131,2,221.0,45,418.64977022698787,2.0,529.0,3,904.0,333.03157793395593,2013,SINYI REALTY INCORPORATED,-1.05%
9,22,87.0,445.7999546896239,208,400.9971119806223,12,98.0,437.0365710630131,2,836.0,38,418.64977022698787,140.0,357.94894756277694,4,987.0,333.03157793395593,2013,MAHINDRA LIFESPACE DEVELOPERS LIMITED,-1.92%
9,17,343.0,445.7999546896239,212,400.9971119806223,12,208.0,437.0365710630131,2,860.0,39,418.64977022698787,61.0,357.94894756277694,7,881.0,333.03157793395593,2013,CLS HOLDINGS PLC,-1.56%
6,73,852.0,445.7999546896239,176,400.9971119806223,9,34.0,437.0365710630131,2,93.0,32,418.64977022698787,573.0,357.94894756277694,3,681.0,333.03157793395593,2013,SAVILLS PLC,-0.41%
6,44,777.0,445.7999546896239,148,400.9971119806223,8,576.0,437.0365710630131,2,4.0,27,418.64977022698787,46.0,357.94894756277694,4,187.0,333.03157793395593,2013,NORWEGIAN PROPERTY ASA,-2.59%
6,17,393.0,445.7999546896239,143,400.9971119806223,8,216.0,437.0365710630131,1,925.0,26,418.64977022698787,41.0,357.94894756277694,3,998.0,333.03157793395593,2013,HELICAL PLC,-25.62%
5,69,315.0,445.7999546896239,134,400.9971119806223,7,583.0,437.0365710630131,1,774.0,24,418.64977022698787,88.0,357.94894756277694,3,119.0,333.03157793395593,2013,FOXTONS GROUP PLC,-0.76%
4,81,763.0,445.7999546896239,115,400.9971119806223,6,286.0,437.0365710630131,1,463.0,21,418.64977022698787,297.0,357.94894756277694,24,847.0,333.03157793395593,2013,FABEGE AB,-0.44%
4,22,519.0,445.7999546896239,97,400.9971119806223,5,576.0,437.0365710630131,1,305.0,18,418.64977022698787,99.0,357.94894756277694,2,619.0,333.03157793395593,2013,CEBU PROPERTY VENTURES & DEVELOPMENT CORPORATION,-30.04%
2,62,736.0,445.7999546896239,64,400.9971119806223,3,507.0,437.0365710630131,818,280.59339193219273,12,418.64977022698787,98.0,357.94894756277694,2,393.0,333.03157793395593,2013,GRAINGER PLC,-0.93%
1,79,801.0,445.7999546896239,45,400.9971119806223,2,404.0,437.0365710630131,559,280.59339193219273,8,418.64977022698787,102.0,357.94894756277694,983,138.1526565610167,333.03157793395593,2013,ST. MODWEN PROPERTIES PLC,-1.22%
1,5,833.0,445.7999546896239,30,400.9971119806223,1,404.0,437.0365710630131,321,280.59339193219273,5,418.64977022698787,467.0,357.94894756277694,931,138.1526565610167,333.03157793395593,2013,DEUTSCHE WOHNEN SE,-0.03%
35,929,194.57828012830305,445.7999546896239,9,400.9971119806223,479,174.27399557825723,437.0365710630131,112,280.59339193219273,2,418.64977022698787,8.0,357.94894756277694,197,138.1526565610167,333.03157793395593,2013,LOKN STORE GROUP PLC,-0.83%
16,44,51.0,849.0,34,218.0,18,62.0,372.0,4,28.0,6,291.0,46.0,815.0,19,56.0,61.0,2013,WALT DISNEY CO,-3.84%
12,0,30.0,159.0,26,805.0,15,34.0,638.0,3,58.0,4,891.0,8.0,897.0,3,89.0,14.0,2013,CAESARS ENTERTAINMENT CORP,-18.22%
13,9,40.0,81.0,28,908.0,16,42.0,167.0,3,82.0,5,281.0,14.0,312.0,2,54.0,75.0,2013,LAS VEGAS SANDS CORP.,-4.63%
4,44,57.0,982.0,8,710.0,4,80.0,640.0,1,11.0,1,527.0,97.0,411.0,3,23.0,61.0,2013,SUN INTERNATIONAL LIMITED,-42.86%
4,52,71.0,236.0,11,377.0,6,27.0,187.0,1,36.0,14,478.0,34.0,629.0,1,55.0,72.0,2013,VIVENDI SA,-2.01%
4,93,30.0,704.0,6,778.0,2,24.0,695.0,42,267.0,1,318.0,62.0,181.0,78,996.0,333.03157793395593,2013,ALPHABET INC,-0.35%
4,62,40.0,185.0,9,982.0,5,58.0,215.0,1,29.0,1,828.0,8.0,182.0,2,28.0,336.0,2013,FACEBOOK INCORPORATION,-1.68%
2,10,7.0,452.0,4,835.0,2,80.0,894.0,65,147.0,881,418.64977022698787,632.0,357.94894756277694,73,65.0,360.0,2013,CROWN RESORTS LTD,-5.79%
1,94,7.0,676.0,4,646.0,2,58.0,46.0,60,332.0,838,418.64977022698787,3.0,345.0,11,51.0,821.0,2013,ORIENTAL LAND COMPANY LTD,-2.69%
1,76,68.0,941.0,4,200.0,2,38.0,902.0,54,320.0,2,698.0,5.0,397.0,19,6.0,565.0,2013,TECHNICOLOR SA,-4.36%
1,65,42.0,997.0,3,507.0,1,82.0,119.0,42,338.0,631,418.64977022698787,78.0,119.0,11,71.0,524.0,2013,GENTING SINGAPORE LTD,-3.53%
1,21,12.0,154.0,2,790.0,1,62.0,60.0,37,536.0,509,418.64977022698787,409.0,357.94894756277694,44,14.0,596.0,2013,STAR ENTERTAINMENT GROUP LTD,-6.17%
88,84,518.0,445.7999546896239,2,88.0,1,14.0,349.0,26,665.0,376,418.64977022698787,6.0,496.0,9,65.0,834.0,2013,KANGWON LAND INC,-2.72%
95,92,366.0,445.7999546896239,2,374.0,1,27.0,515.0,29,752.0,426,418.64977022698787,2.0,901.0,52,315.0,333.03157793395593,2013,YAHOO JAPAN CORPORATION,-0.55%
35,98,61.0,445.7999546896239,854,400.9971119806223,48,622.0,437.0365710630131,11,67.0,536,418.64977022698787,1.0,61.0,39,86.0,222.0,2013,COMPAGNIE DES ALPES,-11.72%
70,33,428.0,445.7999546896239,1,618.0,94,20.0,437.0365710630131,21,818.0,295,418.64977022698787,201.0,357.94894756277694,40,510.0,333.03157793395593,2013,VILLAGE ROADSHOW LIMITED,-9.18%
67,28,791.0,445.7999546896239,1,554.0,89,507.0,437.0365710630131,20,964.0,282,418.64977022698787,462.0,357.94894756277694,36,864.0,333.03157793395593,2013,CINEWORLD GROUP PLC,-10.46%
65,33,316.0,445.7999546896239,1,499.0,87,127.0,437.0365710630131,20,315.0,273,418.64977022698787,99.0,357.94894756277694,36,783.0,333.03157793395593,2013,ARDENT LEISURE GROUP LTD,-15.07%
63,16,528.0,445.7999546896239,1,502.0,84,68.0,437.0365710630131,19,635.0,272,418.64977022698787,1.0,693.0,34,526.0,333.03157793395593,2013,WILLIAM HILL PLC,-1.24%
63,0,559.0,445.7999546896239,1,464.0,83,819.0,437.0365710630131,19,621.0,266,418.64977022698787,679.0,357.94894756277694,34,503.0,333.03157793395593,2013,RANK GROUP PLC,-1.56%
25,48,177.0,445.7999546896239,604,400.9971119806223,34,944.0,437.0365710630131,7,696.0,111,418.64977022698787,444.0,357.94894756277694,1,59.0,830.0,2013,TABCORP HOLDINGS LIMITED,-0.70%
9,0,415.0,445.7999546896239,252,400.9971119806223,13,108.0,437.0365710630131,2,584.0,606,418.64977022698787,1.0,563.0,6,96.0,472.0,2013,SOLOCAL GROUP SA,-0.32%
8,76,618.0,445.7999546896239,194,400.9971119806223,10,477.0,437.0365710630131,2,426.0,35,418.64977022698787,658.0,357.94894756277694,19,633.0,333.03157793395593,2013,MODERN TIMES GROUP MTG AB,-0.51%
6,28,152.0,445.7999546896239,150,400.9971119806223,8,360.0,437.0365710630131,1,952.0,27,418.64977022698787,176.0,357.94894756277694,3,433.0,333.03157793395593,2013,888 HOLDINGS PLC,-1.79%
4,93,249.0,445.7999546896239,129,400.9971119806223,6,629.0,437.0365710630131,1,530.0,24,418.64977022698787,332.0,357.94894756277694,84,35.0,333.03157793395593,2013,GREEK ORGANISATION OF FOOTBALL PROGNOSTICS SA,-0.22%
80,316,194.57828012830305,445.7999546896239,24,400.9971119806223,1,74.0,437.0365710630131,245,280.59339193219273,4,418.64977022698787,159.0,357.94894756277694,430,138.1526565610167,333.03157793395593,2013,RIGHTMOVE PLC,-0.05%
36,49,96.0,483.0,87,191.0,48,53.0,15.0,11,33.0,15,682.0,62.0,622.0,19,93.0,153.0,2013,MITSUBISHI CORPORATION,-29.29%
18,87,77.0,28.0,46,233.0,25,9.0,588.0,5,84.0,8,261.0,51.0,531.0,10,28.0,388.0,2013,MITSUI & CO LIMITED,-7.97%
3,47,64.0,942.0,10,806.0,4,61.0,353.0,1,4.0,1,823.0,48.0,49.0,1,84.0,400.0,2013,ITOCHU CORPORATION,-1.53%
3,0,93.0,776.0,6,584.0,3,90.0,7.0,88,534.0,1,206.0,99.0,484.0,1,55.0,678.0,2013,BARLOWORLD LIMITED,-10.74%
2,79,53.0,758.0,8,273.0,3,71.0,111.0,84,839.0,1,411.0,31.0,645.0,1,49.0,176.0,2013,SUMITOMO CORPORATION,-1.79%
2,25,94.0,577.0,5,364.0,3,0.0,464.0,70,270.0,971,418.64977022698787,5.0,417.0,1,23.0,564.0,2013,TRAVIS PERKINS PLC,-4.50%
1,91,39.0,223.0,4,429.0,2,54.0,535.0,59,629.0,805,418.64977022698787,1.0,433.0,1,4.0,854.0,2013,ASHTEAD GROUP PLC,-4.15%
1,71,93.0,213.0,4,542.0,2,25.0,724.0,51,311.0,851,418.64977022698787,12.0,859.0,90,215.0,333.03157793395593,2013,WW GRAINGER INC,-1.36%
1,42,45.0,751.0,4,200.0,1,91.0,411.0,43,178.0,758,418.64977022698787,21.0,601.0,75,916.0,333.03157793395593,2013,REXEL S.A.,-1.61%
1,30,3.0,7.0,3,206.0,1,72.0,892.0,40,330.0,578,418.64977022698787,6.0,415.0,70,915.0,333.03157793395593,2013,BUNZL PUBLIC LIMITED COMPANY,-2.26%
1,3,44.0,898.0,2,686.0,1,36.0,40.0,31,49.0,502,418.64977022698787,6.0,751.0,54,592.0,333.03157793395593,2013,"UNITED RENTALS,INC. ",-0.96%
1,0,28.0,971.0,2,392.0,1,33.0,364.0,31,180.0,433,418.64977022698787,2.0,717.0,54,827.0,333.03157793395593,2013,SIG PLC,-6.22%
60,15,553.0,445.7999546896239,1,412.0,79,998.0,437.0365710630131,18,723.0,256,418.64977022698787,1.0,6.0,32,923.0,333.03157793395593,2013,HOWDEN JOINERY GROUP PLC,-2.61%
35,73,411.0,445.7999546896239,1,475.0,43,999.0,437.0365710630131,8,321.0,283,418.64977022698787,17.0,562.0,14,624.0,333.03157793395593,2013,SEVEN GROUP HOLDINGS LIMITED,-1.12%
29,10,380.0,445.7999546896239,679,400.9971119806223,38,705.0,437.0365710630131,9,63.0,123,418.64977022698787,358.0,357.94894756277694,15,936.0,333.03157793395593,2013,SPEEDY HIRE PLC,-10.82%
10,29,241.0,445.7999546896239,296,400.9971119806223,13,362.0,437.0365710630131,2,948.0,55,418.64977022698787,1.0,625.0,5,184.0,333.03157793395593,2013,EMECO HOLDINGS LTD,-1.87%
2,97,142.0,445.7999546896239,79,400.9971119806223,3,950.0,437.0365710630131,916,280.59339193219273,14,418.64977022698787,300.0,357.94894756277694,1,611.0,333.03157793395593,2013,DIPLOMA PLC,-0.38%
8,13,91.0,988.0,22,653.0,9,26.0,126.0,2,14.0,3,359.0,20.0,741.0,10,56.0,45.0,2013,ABBVIE INC,-3.13%
9,5,88.0,100.0,21,31.0,12,4.0,204.0,2,82.0,3,819.0,7.0,546.0,5,0.0,31.0,2013,GERRESHEIMER AG,-52.13%
7,22,35.0,961.0,18,69.0,9,70.0,484.0,2,23.0,3,318.0,14.0,637.0,5,83.0,853.0,2013,LONZA GROUP AG,-31.35%
5,46,38.0,4.0,11,169.0,6,18.0,807.0,1,36.0,2,67.0,20.0,615.0,89,32.0,625.0,2013,AMGEN INC.,-1.04%
4,66,47.0,303.0,9,738.0,5,44.0,793.0,1,21.0,1,796.0,14.0,449.0,2,14.0,36.0,2013,THERMO FISHER SCIENTIFIC INC.,-2.70%
2,15,87.0,694.0,4,876.0,2,79.0,405.0,65,280.0,889,418.64977022698787,1.0,664.0,2,32.0,68.0,2013,GRIFOLS SA,-4.46%
1,87,33.0,801.0,3,802.0,2,9.0,985.0,46,127.0,704,418.64977022698787,7.0,486.0,81,97.0,333.03157793395593,2013,"AGILENT TECHNOLOGIES,INC. ",-1.88%
1,42,98.0,600.0,2,778.0,1,50.0,131.0,32,26.0,518,418.64977022698787,7.0,652.0,56,300.0,333.03157793395593,2013,BIOGEN INC,-0.56%
1,14,0.0,694.0,2,245.0,1,22.0,174.0,26,310.0,418,418.64977022698787,5.0,629.0,46,253.0,333.03157793395593,2013,IQVIA HOLDINGS INC,-2.44%
80,28,462.0,445.7999546896239,1,667.0,93,36.0,437.0365710630131,20,724.0,308,418.64977022698787,2.0,626.0,8,88.0,723.0,2013,METTLER-TOLEDO INTERNATIONAL INC.,-2.02%
86,69,340.0,445.7999546896239,2,31.0,1,15.0,140.0,26,971.0,366,418.64977022698787,1.0,210.0,47,427.0,333.03157793395593,2013,GENUS PLC,-14.12%
62,13,539.0,445.7999546896239,1,267.0,70,127.0,437.0365710630131,15,450.0,235,418.64977022698787,2.0,391.0,5,19.0,41.0,2013,PERKINELMER INCORPORATED,-2.64%
53,92,186.0,445.7999546896239,1,424.0,69,46.0,437.0365710630131,14,969.0,286,418.64977022698787,9.0,277.0,26,317.0,333.03157793395593,2013,"CELLTRION,INCORPORATION ",-5.83%
44,56,369.0,445.7999546896239,884,400.9971119806223,48,271.0,437.0365710630131,10,446.0,164,418.64977022698787,2.0,102.0,18,364.0,333.03157793395593,2013,WATERS CORPORATION,-0.88%
26,86,787.0,445.7999546896239,657,400.9971119806223,35,909.0,437.0365710630131,8,260.0,121,418.64977022698787,1.0,81.0,3,39.0,596.0,2013,SARTORIUS STEDIM BIOTECH SA,-2.28%
4,46,746.0,445.7999546896239,90,400.9971119806223,5,802.0,437.0365710630131,1,201.0,17,418.64977022698787,95.0,357.94894756277694,2,112.0,333.03157793395593,2013,BAVARIAN NORDIC AS,-7.39%
2,31,44.0,71.0,5,55.0,3,7.0,64.0,71,80.0,1,1.0,3.0,13.0,1,26.0,26.0,2013,WALMART INC,-8.80%
67,3,39.0,691.0,1,58.0,89,11.0,759.0,20,82.0,29,30.0,64.0,755.0,36,62.0,264.0,2013,KROGER CO,-24.79%
57,16,14.0,369.0,1,35.0,75,70.0,553.0,17,69.0,24,621.0,1.0,32.0,31,12.0,10.0,2013,TESCO PLC,-9.08%
37,12,46.0,28.0,87,322.0,49,45.0,150.0,11,56.0,15,926.0,42.0,843.0,6,26.0,79.0,2013,CARREFOUR S.A.,-14.16%
3,77,82.0,463.0,10,342.0,4,85.0,9.0,1,10.0,1,944.0,31.0,256.0,39,38.0,85.0,2013,H & M HENNES & MAURITZ AB,-12.52%
35,14,1.0,869.0,80,887.0,47,80.0,888.0,10,54.0,15,9.0,59.0,37.0,6,35.0,58.0,2013,WOOLWORTHS GROUP LTD,-14.71%
34,99,27.0,310.0,81,474.0,46,10.0,886.0,10,78.0,14,841.0,5.0,78.0,1,80.0,98.0,2013,CECONOMY AG,
32,88,98.0,417.0,79,250.0,43,71.0,632.0,10,20.0,14,523.0,47.0,786.0,1,12.0,12.0,2013,TARGET CORPORATION,-9.01%
24,47,32.0,252.0,57,525.0,32,59.0,810.0,7,62.0,10,491.0,27.0,550.0,6,75.0,26.0,2013,RALLYE,-14.61%
24,46,50.0,384.0,57,485.0,32,58.0,655.0,7,62.0,10,484.0,27.0,181.0,6,74.0,30.0,2013,"CASINO,GUICHARD-PERRACHON ET CIE ",-11.25%
30,19,0.0,284.0,73,421.0,40,12.0,342.0,9,35.0,13,470.0,51.0,878.0,16,44.0,753.0,2013,HOME DEPOT INC,-3.37%
24,90,42.0,763.0,61,976.0,32,39.0,624.0,7,51.0,11,472.0,77.0,544.0,4,17.0,6.0,2013,SEVEN & I HOLDINGS COMPANY LTD,-10.48%
23,99,47.0,471.0,60,594.0,31,8.0,576.0,7,19.0,11,247.0,88.0,320.0,1,49.0,51.0,2013,AEON COMPANY LIMITED,-13.32%
24,17,74.0,833.0,58,260.0,32,13.0,606.0,7,49.0,10,676.0,35.0,162.0,13,18.0,488.0,2013,"LOWE'S COMPANIES,INC. ",-5.89%
22,57,40.0,453.0,52,838.0,30,16.0,133.0,7,2.0,9,647.0,24.0,242.0,96,21.0,919.0,2013,KONINKLIJKE AHOLD DELHAIZE NV,-14.01%
13,49,11.0,157.0,32,179.0,13,38.0,481.0,2,97.0,6,123.0,1.0,70.0,4,14.0,3.0,2013,JERONIMO MARTINS SGPS SA,-26.65%
16,23,41.0,515.0,42,970.0,21,55.0,312.0,4,98.0,7,964.0,69.0,219.0,8,76.0,37.0,2013,COSTCO WHOLESALE CORPORATION,-5.44%
15,94,49.0,764.0,38,77.0,21,9.0,224.0,4,92.0,6,935.0,47.0,514.0,8,66.0,303.0,2013,J SAINSBURY PLC,-11.66%
14,94,63.0,969.0,60,863.0,21,23.0,914.0,4,66.0,11,463.0,1.0,779.0,32,50.0,980.0,2013,WAL-MART DE MEXICO S.A.B. DE C.V.,-6.45%
13,51,42.0,892.0,32,159.0,17,88.0,489.0,4,17.0,5,857.0,36.0,938.0,7,34.0,800.0,2013,WM MORRISON SUPERMARKETS PLC,-9.59%
6,82,79.0,767.0,15,738.0,9,15.0,242.0,2,20.0,2,869.0,10.0,181.0,3,46.0,83.0,2013,INDITEX,-2.42%
7,95,44.0,889.0,20,548.0,10,56.0,398.0,2,44.0,3,798.0,27.0,916.0,1,74.0,43.0,2013,"BEST BUY CO.,INC. ",-7.60%
9,35,25.0,920.0,22,446.0,12,43.0,180.0,2,90.0,4,111.0,12.0,527.0,5,10.0,250.0,2013,KOHL'S CORPORATION,-5.49%
8,71,90.0,226.0,20,275.0,11,54.0,744.0,2,70.0,3,703.0,5.0,190.0,55,73.0,996.0,2013,FAMILYMART UNY HOLDINGS CO LTD,-22.97%
6,45,38.0,72.0,14,726.0,8,56.0,632.0,2,0.0,2,681.0,13.0,868.0,2,59.0,21.0,2013,PICK N PAY STORES LIMITED,-188.92%
8,39,37.0,385.0,22,57.0,10,94.0,596.0,2,52.0,4,87.0,53.0,991.0,15,98.0,667.0,2013,LOTTE SHOPPING COMPANY LIMITED,-6.12%
7,98,51.0,978.0,19,785.0,10,61.0,20.0,2,46.0,3,638.0,18.0,51.0,4,34.0,154.0,2013,TJX COMPANIES INC,-2.44%
4,78,79.0,36.0,11,847.0,6,36.0,195.0,1,48.0,2,178.0,10.0,629.0,1,91.0,87.0,2013,GAP INC,-3.16%
6,6,14.0,141.0,14,556.0,8,1.0,241.0,1,87.0,2,651.0,20.0,444.0,4,97.0,636.0,2013,MARKS AND SPENCER GROUP PLC,-5.44%
5,91,98.0,940.0,14,226.0,7,74.0,771.0,1,77.0,2,639.0,20.0,183.0,3,12.0,906.0,2013,PRESIDENT CHAIN STORE CORP.,-17.72%
5,48,29.0,676.0,12,499.0,7,27.0,141.0,1,70.0,2,276.0,16.0,907.0,2,99.0,244.0,2013,MASSMART HOLDINGS LIMITED,-31.31%
4,97,46.0,316.0,12,108.0,6,56.0,435.0,1,53.0,2,206.0,21.0,558.0,27,9.0,659.0,2013,KINGFISHER PLC,-4.84%
4,49,92.0,74.0,10,584.0,5,98.0,189.0,1,39.0,1,934.0,3.0,490.0,2,45.0,979.0,2013,"BIG LOTS,INC. ",-24.15%
3,96,97.0,482.0,10,791.0,5,3.0,229.0,1,15.0,2,29.0,26.0,432.0,2,2.0,422.0,2013,"YAMADA DENKI CO.,LTD. ",-13.04%
3,40,25.0,492.0,7,762.0,4,51.0,516.0,1,5.0,1,413.0,8.0,242.0,10,90.0,815.0,2013,WOOLWORTHS HOLDINGS LIMITED,-11.07%
3,41,10.0,928.0,8,399.0,4,53.0,277.0,1,5.0,1,543.0,7.0,91.0,1,85.0,586.0,2013,L BRANDS INC,-2.00%
2,63,90.0,336.0,6,927.0,3,50.0,406.0,81,75.0,1,283.0,10.0,566.0,64,2.0,302.0,2013,EBAY INCORPORATED,-0.98%
3,18,71.0,302.0,7,438.0,4,23.0,781.0,99,174.0,1,357.0,1.0,772.0,1,74.0,388.0,2013,WEIS MARKETS INC,-29.30%
2,49,92.0,365.0,6,744.0,3,21.0,822.0,73,726.0,1,265.0,18.0,891.0,49,56.0,240.0,2013,ICA GRUPPEN AB,-10.20%
2,22,0.0,659.0,5,49.0,2,88.0,473.0,67,412.0,922,418.64977022698787,1.0,528.0,30,61.0,819.0,2013,KESKO OYJ,
2,35,30.0,474.0,5,374.0,3,12.0,555.0,73,221.0,978,418.64977022698787,3.0,197.0,1,28.0,754.0,2013,MR PRICE GROUP LTD,-12.01%
2,15,67.0,641.0,6,198.0,2,83.0,871.0,61,549.0,1,180.0,1.0,27.0,4,58.0,940.0,2013,HUDSON'S BAY CO,-19.78%
2,16,23.0,823.0,6,189.0,2,69.0,618.0,61,148.0,1,174.0,19.0,206.0,1,7.0,491.0,2013,ISETAN MITSUKOSHI HOLDINGS LIMITED,-5.82%
1,80,56.0,70.0,4,122.0,2,39.0,769.0,56,160.0,750,418.64977022698787,3.0,17.0,16,84.0,742.0,2013,FOSCHINI GROUP LTD,
1,91,53.0,214.0,4,626.0,2,52.0,995.0,59,35.0,843,418.64977022698787,7.0,234.0,1,3.0,806.0,2013,NEXT PLC,-1.82%
1,88,9.0,64.0,4,462.0,2,47.0,228.0,57,103.0,824,418.64977022698787,4.0,704.0,1,0.0,407.0,2013,FAR EASTERN DEPARTMENT STORES LTD.,-21.22%
