overall,reviewerID,asin,reviewText,summary,unixReviewTime,vote,Color1,Color2,Color3,Color4,Size,unixReviewTime,reviewTimeYear,reviewTimeMonth,reviewTimeWeek,reviewTimeDay,reviewTimeDayofweek,reviewTimeDayofyear,reviewTimeElapsed
5.0,A34WSGSH5OBAM2,B010RRWKT4,Absolutely love them. Can even wear them without my insoles.,Five Stars,1466812800.0,0, Black,White,Anthracite,Stealth, 8.5 M US,1466812800.0,2016.0,6.0,25.0,25.0,5.0,177.0,1466812800.0
3.0,A2QJWHL4HY9FMF,B010RRWKT4,"Super cute shoe however runs wide and big, I'm a size 10 however this size 10 is too big. I went to a sporting goods store and tried the same shoe on  turns out with this particular shoe I'm a 9.5, so order half the size u normally are.",Cute,1466467200.0,3, Blue Tint,Green Glow,Hasta,White, 8.5 M US,1466467200.0,2016.0,6.0,25.0,21.0,1.0,173.0,1466467200.0
5.0,AXVYVUK058AM3,B010RRWKT4,"Wore these for the first time hiking the bluffs. Not the best traction on well worn rocks, but super comfy. No blisters, no achilles pain like with other shoes. Will continue to purchase Nike shoes, because my feet love them for all activities! ( except my home workouts, they drag pretty hard on the carpet)",Love,1466294400.0,3, Black,White,Anthracite,Stealth, 9.5 M US,1466294400.0,2016.0,6.0,24.0,19.0,6.0,171.0,1466294400.0
5.0,AIP4C9MG13COB,B010RRWKT4,"Comfortable and lightweight. Need a good training shoe that's also supportive and flexible.  I really like the fit, but had to get 1/2 size larger as this style in my size is too perfect from heel to toe.",Comfortable and lightweight,1465516800.0,11, Black,White,Anthracite,Stealth, 9 B(M) US,1465516800.0,2016.0,6.0,23.0,10.0,4.0,162.0,1465516800.0
5.0,A1X1DXP9HGXG27,B010RRWKT4,Excellent,Five Stars,1465084800.0,0, Black,White,Anthracite,Stealth, 8 M US,1465084800.0,2016.0,6.0,22.0,5.0,6.0,157.0,1465084800.0
5.0,AIO1XEP0AIDQJ,B010RRWKT4,"These shoes are awesome!  They are nearly weightless and feel great on my feet.  The first day I wore them I wore them ALL day on vacation.  I put them on the next day and did the same.  Besides the comfort, they are really a cool color!",Awesome shoes!,1464825600.0,0, Wolf Grey,Black-pink Blast,White,missing, 7.5 B(M) US,1464825600.0,2016.0,6.0,22.0,2.0,3.0,154.0,1464825600.0
5.0,AYNXCABS73RDW,B010RRWKT4,Super cute!,Five Stars,1464480000.0,0, Blue Tint,Green Glow,Hasta,White, 8.5 M US,1464480000.0,2016.0,5.0,21.0,29.0,6.0,150.0,1464480000.0
5.0,A2X2KP4XXM06OU,B010RRWKT4,perfect,Five Stars,1464393600.0,0, Black,White,Anthracite,Stealth, 7 M US,1464393600.0,2016.0,5.0,21.0,28.0,5.0,149.0,1464393600.0
4.0,A2P87PVYP2KLT6,B010RRWKT4,"I wear them for Zumba and my heel slips on turns. A little annoying because I have to pay attention but they are so cute and comfy, it balances out.",A little annoying because I have to pay attention but they are ...,1464048000.0,0, Cool Grey,Pure Platinum,White,Volt, 8.5 M US,1464048000.0,2016.0,5.0,21.0,24.0,1.0,145.0,1464048000.0
5.0,A1OOBIVO3APP7E,B010RRWKT4,Nice shoes,Five Stars,1463702400.0,0, Black,White,Anthracite,Stealth, 7 M US,1463702400.0,2016.0,5.0,20.0,20.0,4.0,141.0,1463702400.0
5.0,A14NH559TEDFQL,B010RRWKT4,"Perfect fit, very comfortable, and a great color. They also fit as expected.",Five Stars,1463356800.0,0, Black,White,Anthracite,Stealth, 9.5 M US,1463356800.0,2016.0,5.0,20.0,16.0,0.0,137.0,1463356800.0
5.0,A2KCFRMKVHYSU7,B010RRWKT4,Really comfy and nice color,Great and comfy for sports,1463270400.0,0, Cool Grey,Volt,Pure Platinum,missing, 7.5 M US,1463270400.0,2016.0,5.0,19.0,15.0,6.0,136.0,1463270400.0
4.0,A10RXRZE0TAKPU,B010RRWKT4,"The picture makes the shoe look like it has a ""boxier"" toe rather than the ""pointier"" toe that it actually has. I have wider feet and generally need to buy a size or half size longer to get a comfortable width (in any brand of shoe). I was shooting for a rounder, broader toe design which is more comfortable for me, and I feel that the pictures of this shoe didn't accurately depict what I received, in that one detail. Otherwise, ""the shoe fits."" So I am wearing it.",A bit pointier toe than depicted...,1462924800.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 9 W US,1462924800.0,2016.0,5.0,19.0,11.0,2.0,132.0,1462924800.0
5.0,A1SC6HVU28ND3D,B010RRWKT4,Very comfortable and looks great!,Five Stars,1462752000.0,0, Black,White,Anthracite,Stealth, 9.5 M US,1462752000.0,2016.0,5.0,19.0,9.0,0.0,130.0,1462752000.0
5.0,AJDH2WVLX79KA,B010RRWKT4,Love this shoes so comfy and great very everyday use. Runs big,Fits wonderful,1462665600.0,0, Blue Tint,Green Glow,Hasta,White, 9.5 M US,1462665600.0,2016.0,5.0,18.0,8.0,6.0,129.0,1462665600.0
4.0,AVHVZJ5HB6FSK,B010RRWKT4,Nice looking and fit nice,Four Stars,1462579200.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1462579200.0,2016.0,5.0,18.0,7.0,5.0,128.0,1462579200.0
4.0,AG8MPE8CQAPM7,B010RRWKT4,"I am a recess aide and on my feet all day long. I tried these shoes on in the store before purchasing them on Amazon. They are very lightweight and comfortable. I was surprised how great they felt. I haven't had a pair of Nikes since Nike shoxs came out. They are so much more lightweight than those. I wore them an entire day the first day and had no problems. The second day; however, I got a pain in my hip to the point where I started limping. As soon as I got home and took them off, the pain was gone the rest of the evening. I'm only 30 by the way. Nothing else in my daily routine changed except wearing these shoes two days in a row. I don't understand why it would make my hip hurt since they are comfortable on my feet, but I'm sure that was the problem. I wore different shoes today and had no pain. I don't think as much as I am on my feet I will be able to wear them an extended amount of time. I will have to rotate wearing them every other day. For normal wear, I believe, people will be fine. I am literally walking or standing six hours a day straight.

**UPDATE: So, initially after wearing them, I had hip pain after wearing them. I don't know if they just needed to be broken in, but I wear them all the time now and have not experienced any pain since the first couple times of wearing them. They are comfortable, and I love them even more now.",Comfortable and lightweight,1462320000.0,20, Pure Platinum,Blue Glow,Wolf Grey,missing, 6 M US,1462320000.0,2016.0,5.0,18.0,4.0,2.0,125.0,1462320000.0
5.0,A1AWX0M8R6A2I1,B010RRWKT4,Perfict fit for me. Great looking shoes at a great price.,nice,1462320000.0,0, Wolf Grey,Black-pink Blast,White,missing, 8.5 M US,1462320000.0,2016.0,5.0,18.0,4.0,2.0,125.0,1462320000.0
5.0,AT5OQFDS6PEE1,B010RRWKT4,The sneakers are very comfortable and fit to size.,Five Stars,1461369600.0,0, Cool Grey , Volt - Wolf Grey - Pure Platinum,missing,missing, 8.5 W US,1461369600.0,2016.0,4.0,16.0,23.0,5.0,114.0,1461369600.0
5.0,AOFQAZVA6Q6E7,B010RRWKT4,"I've had these shoes for about a week now and have so far enjoyed using them. Considering the fact that I have wide feet, the shoes are slightly tight. However, it doesn't feel uncomfortable nor does it bothers me as I use them throughout my workouts. I know some people personally like when the shoes are a bit tighter or a bit looser so it's all in personal preference.",Wide Feet so Somewhat Tight,1461196800.0,3, Energy,Mtlc Silver,Black,missing, 8 M US,1461196800.0,2016.0,4.0,16.0,21.0,3.0,112.0,1461196800.0
4.0,A2C6XHB0AEBNEG,B010RRWKT4,I really like them!,Four Stars,1461110400.0,0, Cool Grey,Volt,Pure Platinum,missing, 11 M US,1461110400.0,2016.0,4.0,16.0,20.0,2.0,111.0,1461110400.0
4.0,A3UMNRR89DIZRM,B010RRWKT4,Good light weight shoe...had to add insole for more support.,Four Stars,1461024000.0,2, Black,White,Anthracite,Stealth, 8.5 M US,1461024000.0,2016.0,4.0,16.0,19.0,1.0,110.0,1461024000.0
5.0,AZRZ2FB7CFNOE,B010RRWKT4,I love my tennis shoes,Five Stars,1460937600.0,0, Wolf Grey,Black-pink Blast,White,missing, 9 M US,1460937600.0,2016.0,4.0,16.0,18.0,0.0,109.0,1460937600.0
3.0,A4M7JTCBXRAT3,B010RRWKT4,"This is a shoe I will wear with black dress pants or jeans when I need comfort and a little style, but I am not impressed.  This is a very flimsy shoe with little support at all.  Not like any Nike I've ever purchased in the past.  It looks nice, but it's not comfortable.","LOOKS GOOD, FEELS ICKY!",1459728000.0,2, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8.5 B(M) US,1459728000.0,2016.0,4.0,14.0,4.0,0.0,95.0,1459728000.0
5.0,A1WVSBL8J4ZESK,B014IBJKNO,Excelente,Five Stars,1459123200.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 6.5 M US,1459123200.0,2016.0,3.0,13.0,28.0,0.0,88.0,1459123200.0
2.0,A2GJUMX0CRHLIN,B014IBJKNO,"These shoes are poorly constructed and I don't expect them to last more that one summer.  Would not recommend, and will not order another Nike downshifter series again",Cheap,1459123200.0,0, Wolf Grey,Black-pink Blast,White,missing, 9 M US,1459123200.0,2016.0,3.0,13.0,28.0,0.0,88.0,1459123200.0
4.0,A3KAX5RZ4XH9L7,B014IBJKNO,"For the price I spent on the pair of shoes, I'd say it's as good as expected.
It's comfortable and doesn't hurt my feet when I run.",Pretty comfortable pair of running shoes,1458777600.0,0, Black,White,Anthracite,Stealth, 9 B(M) US,1458777600.0,2016.0,3.0,12.0,24.0,3.0,84.0,1458777600.0
3.0,A2YI41MCJB2QCV,B014IBJKNO,I always get a half size up in my tennis shoes. For some reason these feel to big in the heel area and wide.,I always get a half size up in my tennis ...,1458691200.0,7, black,missing,missing,missing, 6 M US,1458691200.0,2016.0,3.0,12.0,23.0,2.0,83.0,1458691200.0
5.0,A3ONF0JD2UBP54,B014IBJKNO,Put them on and walked 3 hours with no problem! Love them! So light feeling,Love them! So light feeling,1458432000.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 9 M US,1458432000.0,2016.0,3.0,11.0,20.0,6.0,80.0,1458432000.0
5.0,A3R09ZAUTB2PUU,B014IBJKNO,excelente,Five Stars,1458259200.0,0, Energy,Mtlc Silver,Black,missing, 9 M US,1458259200.0,2016.0,3.0,11.0,18.0,4.0,78.0,1458259200.0
4.0,A3P1MRTMU7EH0D,B014IBJKNO,"The shoes fit well in the arch area. They are a little wider in the toe area of the shoe, you feel like you have a lot of room. This does not make the shoe uncomfortable, just had to get used to it. Love the shoe.",you feel like you have a lot of room,1458086400.0,0, Black,White,Anthracite,Stealth, 8 M US,1458086400.0,2016.0,3.0,11.0,16.0,2.0,76.0,1458086400.0
5.0,ATS6HOUGOVX0D,B014IBJKNO,"Tried them on in a store before buying online so I knew they'd fit good. Overall I was looking for a durable cross training shoe that would hold up to my rigorous training and these have been great so far. They are really light and comfortable. Most importantly for me they have grips on the bottoms so my feet don't slide out from under me while doing planks, push-ups, etc. Highly satisfied with this purchase.",Exactly What I Was Looking For,1457827200.0,22, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 9 M US,1457827200.0,2016.0,3.0,10.0,13.0,6.0,73.0,1457827200.0
5.0,A12AWD9L3DD93E,B014IBJKNO,I recommend that!,Five Stars,1457222400.0,0, Ocean Fog,Blue Grey,Mango,missing, 8.5 M US,1457222400.0,2016.0,3.0,9.0,6.0,6.0,66.0,1457222400.0
5.0,A1D6THAJG4XGSP,B014IBJKNO,"My son likes these, and this is the 2nd pair he's worn.","Good shoes, tolerable price.",1456876800.0,0, Cool Grey,Pure Platinum,White,Volt, 10 M US,1456876800.0,2016.0,3.0,9.0,2.0,2.0,62.0,1456876800.0
5.0,A3331XPWE0QR9O,B014IBJKNO,I love this shoes they are so comfortable,Five Stars,1530748800.0,0, Black,White,Anthracite,Stealth, 7 M US,1530748800.0,2018.0,7.0,27.0,5.0,3.0,186.0,1530748800.0
5.0,A1DHIMM5SZGIIL,B014IBJKNO,I absolutely LOVE these shoes. These are my absolute favorite. So light and comfortable. These are actually my 2nd pair. I am still wearing my 1st pair after 2 years and they look good still. I am just afraid they are going to disappear and I want a back up pair for when my 1st pair wears out. These have been the best shoes I've owned!,I absolutely LOVE these shoes,1530662400.0,0, Wolf Grey,Black-pink Blast,White,missing, 9 M US,1530662400.0,2018.0,7.0,27.0,4.0,2.0,185.0,1530662400.0
5.0,A2077NII5H62R2,B014IBJKNO,Perfect fit!,Five Stars,1530489600.0,0, Black,Green Glow-blue Glow-white,missing,missing, 7 M US,1530489600.0,2018.0,7.0,27.0,2.0,0.0,183.0,1530489600.0
5.0,A2IBS6PIPAGAB5,B014IBJKNO,My favorite cross trainers!,Comfortable,1530144000.0,0, Wolf Grey,Black-pink Blast,White,missing, 7.5 B(M) US,1530144000.0,2018.0,6.0,26.0,28.0,3.0,179.0,1530144000.0
5.0,A1GTC5EVSJNCQ8,B014IBJKNO,Love them fit perfect,Five Stars,1529884800.0,0, Black,Green Glow-blue Glow-white,missing,missing, 9.5 M US,1529884800.0,2018.0,6.0,26.0,25.0,0.0,176.0,1529884800.0
5.0,A311XHHLM12MUT,B014IBJKNO,Favorite Nike shoe ever! The flex sole is excellent for someone like me who loves the free feeling of sandals or being barefoot. These move effortlessly with the bend of my foot. I've worn these for multiple activities and I've had no foot or ankle pain. The white/green/dark grey color goes with so many outfits and the mesh breathes perfectly on hot summer days. Highly recommend!,Love them!,1529452800.0,2, Wolf Grey,Black-pink Blast,White,missing, 8.5 M US,1529452800.0,2018.0,6.0,25.0,20.0,2.0,171.0,1529452800.0
5.0,A135SGOQMVWABQ,B014IBJKNO,"I wear these everyday to work, the gym, etc.",Five Stars,1529107200.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8.5 B(M) US,1529107200.0,2018.0,6.0,24.0,16.0,5.0,167.0,1529107200.0
5.0,A3H6A9RH9LN2LJ,B014IBJKNO,"Love these shoes! Great fit, very light weight.",Five Stars,1527984000.0,0, Grey,missing,missing,missing, 8 M US,1527984000.0,2018.0,6.0,22.0,3.0,6.0,154.0,1527984000.0
5.0,A1T708NWV60HSO,B014IBJKNO,"Super comfortable and fit my small feet perfectly. I have flat feet so a lot of shoes are not comfortable for long periods of time. I can wear the shoe all day long and they are super comfortable. They are light colored so any dirt will be seen right away, but they are easy to clean compared to other shoes Ive had. Would definitely buy another pair in a different color.",LOVE my new sneakers!,1526947200.0,2, Wolf Grey,Black-pink Blast,White,missing, 7.5 B(M) US,1526947200.0,2018.0,5.0,21.0,22.0,1.0,142.0,1526947200.0
5.0,ASECGGNQIT2RN,B014IBJKNO,Love these shoes!,Very confortable!,1526428800.0,0, Black,White,Anthracite,Stealth, 10 M US,1526428800.0,2018.0,5.0,20.0,16.0,2.0,136.0,1526428800.0
5.0,A39LISAY8SNHM,B014IBJKNO,Comfortable,Five Stars,1526428800.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 7 B(M) US,1526428800.0,2018.0,5.0,20.0,16.0,2.0,136.0,1526428800.0
3.0,A1A8RABZPTD7HL,B014IBJKNO,Fit fine...did not like color in person,Three Stars,1526342400.0,0, White,Metallic Silver,Black,missing, 8.5 M US,1526342400.0,2018.0,5.0,20.0,15.0,1.0,135.0,1526342400.0
3.0,A2BM6XH033ZQ3I,B014IBJKNO,The shoe is too large. When you do lunges it hurts the heel. The shoe size from a local store is the size I ordered from Amazon however the size or fitting seems to be large,somewhat large fit,1526342400.0,0, Black,Green Glow-blue Glow-white,missing,missing, 8 M US,1526342400.0,2018.0,5.0,20.0,15.0,1.0,135.0,1526342400.0
5.0,A2N97FVE233YZ4,B014IBJKNO,Really great for walking I'm very glad I got these and the color is fun,Five Stars,1525478400.0,0, Green Glow,Seaweed - Hasta - White,missing,missing, 8.5 M US,1525478400.0,2018.0,5.0,18.0,5.0,5.0,125.0,1525478400.0
5.0,A2YIR9LKJO8W37,B014IBJKNO,Love these shoes. My feet feel so much better. Lots of padding and light enough to run in.,Five Stars,1525305600.0,0, Wolf Grey,Black-pink Blast,White,missing, 9 M US,1525305600.0,2018.0,5.0,18.0,3.0,3.0,123.0,1525305600.0
3.0,A3NAUSUOBMW1XH,B014IBJKNO,ok but too big,Three Stars,1525046400.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8 M US,1525046400.0,2018.0,4.0,18.0,30.0,0.0,120.0,1525046400.0
5.0,AHZ8GGXF4BCNP,B014IBJKNO,Love these shoes.. they are so comfortable.,Five Stars,1524700800.0,0, Black,White,Anthracite,Stealth, 10.5 M US,1524700800.0,2018.0,4.0,17.0,26.0,3.0,116.0,1524700800.0
5.0,A1OWUKMLTHKYG,B014IBJKNO,"In really like these. I wear between a 9-9.5 womens, I got the 9.5 and they fit perfectly. They are light weight but have good support. I will buy another pair.",Great Shoe,1524528000.0,0, Black,missing,missing,missing, 6 M US,1524528000.0,2018.0,4.0,17.0,24.0,1.0,114.0,1524528000.0
5.0,A1VH37JYIIHE3F,B014IBJKNO,"Love these shoes!
So stylish and comfortable. Just got back from a trip to NYC, Black and white Nikes and yoga pants are in high fashion right now!",Love these shoes,1524355200.0,0, Hyper Jade,Mtlc Silver,Hyper Turq,missing, 8 M US,1524355200.0,2018.0,4.0,16.0,22.0,6.0,112.0,1524355200.0
3.0,AOZHQ15OKY2ZT,B014IBJKNO,"This shoe is JUST OK. Its not as comfortable as I was expecting, compared to my last pair of NIKE shoes. I hope they hold up.",Its not as comfortable as I was expecting,1524096000.0,0, Black,missing,missing,missing, 9 M US,1524096000.0,2018.0,4.0,16.0,19.0,3.0,109.0,1524096000.0
5.0,A2YZERYQTLB8NG,B014IBJKNO,Best tennis shoes I've had all my life. Very comfortable out the box. I would buy 10 pairs of these shoes if had the money.,Very Comfortable,1524009600.0,0, Black,White,Anthracite,Stealth, 9.5 M US,1524009600.0,2018.0,4.0,16.0,18.0,2.0,108.0,1524009600.0
5.0,A2EGVPBTNJI3HB,B014IBJKNO,The color pattern and fit is what I liked the most what I liked the least is that they are not easy to clean and stains do not come out very easy or at all,The color pattern and fit is what I liked the most what I liked the least is that ...,1524009600.0,0, Black,White,Anthracite,Stealth, 7.5 B(M) US,1524009600.0,2018.0,4.0,16.0,18.0,2.0,108.0,1524009600.0
5.0,A1B3W4RSJ1CJEO,B014IBJKNO,"love these shoes. Workout in them 3-4 times a week at the gym. I do treadmill, stairmaster, cardio classes and weight lifting. lightweight and versatile shoe.",Great shoe for the price!,1523836800.0,0, Black,missing,missing,missing, 7.5 M US,1523836800.0,2018.0,4.0,16.0,16.0,0.0,106.0,1523836800.0
5.0,A3P9DECTULU1B3,B014IBJKNO,"Great shoe. I've had Nike's before and have always been pleased with the comfort, performance, and quality. Though I will say this was the first time I ordered a pair online without trying them on first, so I was nervous. But this turned out to be a great choice. Breathable, lightweight but sturdy, and comfortable during all my workouts. The built-in arch support is great and I've had no discomfort after 2 weeks of use. As far as the sole thickness and cushioning goes, I would consider these a 'medium' build (not thin, not overly thick) so if you're into heavy running outdoors then take that into consideration. Everyone is different in their preference for cushioning, but I think for light runs on a treadmill they would be sufficient. Love these, highly recommend!",Great shoe!,1523750400.0,3, Black,White,Anthracite,Stealth, 8.5 M US,1523750400.0,2018.0,4.0,15.0,15.0,6.0,105.0,1523750400.0
